CD_setor,V00644,V00645,V00646,V00647,V00648,V00649,V00650,V00651,V00652,V00653,V00654,V00655,V00656,V00657,V00658,V00659,V00660,V00661,V00662,V00663,V00664,V00665,V00666,V00667,V00668,V00669,V00670,V00671,V00672,V00673,V00674,V00675,V00676,V00677,V00678,V00679,V00680,V00681,V00682,V00683,V00684,V00685,V00686,V00687,V00688,V00689,V00690,V00691,V00692,V00693,V00694,V00695,V00696,V00697,V00698,V00699,V00700,V00701,V00702,V00703,V00704,V00705,V00706,V00707,V00708,V00709,V00710,V00711,V00712,V00713,V00714,V00715,V00716,V00717,V00718,V00719,V00720,V00721,V00722,V00723,V00724,V00725,V00726,V00727,V00728,V00729,V00730,V00731,V00732,V00733,V00734,V00735,V00736,V00737,V00738,V00739,V00740,V00741,V00742,V00743,V00744,V00745,V00746,V00747,V00748,V00749,V00750,V00751,V00752,V00753,V00754,V00755,V00756,V00757,V00758,V00759,V00760,V00761,V00762,V00763,V00764,V00765,V00766,V00767,V00768,V00769,V00770,V00771,V00772,V00773,V00774,V00775,V00776,V00777,V00778,V00779,V00780,V00781,V00782,V00783,V00784,V00785,V00786,V00787,V00788,V00789,V00790,V00791,V00792,V00793,V00794,V00795,V00796,V00797,V00798,V00799,V00800,V00801,V00802,V00803,V00804,V00805,V00806,V00807,V00808,V00809,V00810,V00811,V00812,V00813,V00814,V00815,V00816,V00817,V00818,V00819,V00820,V00821,V00822,V00823,V00824,V00825,V00826,V00827,V00828,V00829,V00830,V00831,V00832,V00833,V00834,V00835,V00836,V00837,V00838,V00839,V00840,V00841,V00842,V00843,V00844,V00845,V00846,V00847,V00848,V00849,V00850,V00851,V00852,V00853,V00854,V00855,V00856,V00857,V00858,V00859,V00860,V00861,V00862,V00863,V00864,V00865,V00866,V00867,V00868,V00869,V00870,V00871,V00872,V00873,V00874,V00875,V00876,V00877,V00878,V00879,V00880,V00881,V00882,V00883,V00884,V00885,V00886,V00887,V00888,V00889,V00890,V00891,V00892,V00893,V00894,V00895,V00896,V00897,V00898,V00899,V00900,V00901,V00902,V00903,V00904,V00905,V00906,V00907,V00908,V00909,V00910,V00911,V00912,V00913,V00914,V00915,V00916,V00917,V00918,V00919,V00920,V00921,V00922,V00923,V00924,V00925,V00926,V00927,V00928,V00929,V00930,V00931,V00932,V00933,V00934,V00935,V00936,V00937,V00938,V00939,V00940,V00941,V00942,V00943,V00944,V00945,V00946,V00947,V00948,V00949,V00950,V00951,V00952,V00953,V00954,V00955,V00956,V00957,V00958,V00959,V00960,V00961,V00962,V00963,V00964,V00965,V00966,V00967,V00968,V00969,V00970,V00971,V00972,V00973,V00974,V00975,V00976,V00977,V00978,V00979,V00980,V00981,V00982,V00983,V00984,V00985,V00986,V00987,V00988,V00989,V00990,V00991,V00992,V00993,V00994,V00995,V00996,V00997,V00998,V00999,V01000,V01001,V01002,V01003,V01004,V01005
431440705130014,41,44,33,41,69,61,50,59,46,49,63,82,21,34,4,0,3,0,36,4,0,4,0,29,4,0,0,0,34,4,0,3,0,59,5,0,5,0,54,3,0,4,0,41,5,0,4,0,51,6,0,,0,40,4,0,,0,43,3,0,3,0,53,7,0,3,0,69,5,0,8,0,19,0,0,,0,27,23,20,21,30,25,25,32,13,19,28,33,8,14,21,13,20,39,36,25,27,33,30,35,49,13,41,44,33,41,68,60,49,56,46,49,60,72,19,34,4,0,3,0,36,4,0,4,0,29,4,0,0,0,34,4,0,3,0,58,5,0,5,0,53,3,0,4,0,41,5,0,3,0,50,4,0,,0,40,4,0,,0,43,3,0,3,0,51,6,0,3,0,61,4,0,7,0,18,0,0,,0,27,23,20,21,30,25,24,30,13,19,26,31,7,14,21,13,20,38,35,25,26,33,30,34,41,12,118,0,320,6,200,15,70,0,143,3,83,5,48,0,177,3,117,10,99,0,12,0,0,0,7,0,0,0,276,3,25,,0,0,19,,0,0,173,11,13,,0,0,14,,0,0,638,21,548,14,50,4,0,0,40,3,0,0,296,8,342,13,251,3,27,4,0,0,18,,0,0,297,11,23,0,0,0,22,,0,0,0,0,9,0,9,0,17,0,28,0,26,0,26,0,27,0,31,0,31,0,31,3,48,7,11,,252,9,21,,0,0,21,,0,0,9,0,59,0,61,4,9,0,96,0,60,7,294,11,129,4,165,7,129,165,71,95,63,42,4,17,11,4,9,7,9,10,0,
431440705130015,37,39,53,48,42,43,48,46,44,40,36,51,23,33,3,0,,0,31,5,0,3,0,39,7,0,7,0,34,8,0,6,0,37,,0,3,0,31,10,0,,0,38,5,0,5,0,37,4,0,5,0,30,13,0,,0,33,5,0,,0,30,4,0,,0,44,5,0,,0,17,3,0,3,0,14,21,29,21,19,21,24,21,17,19,17,23,6,23,18,24,27,23,22,24,25,27,21,19,28,17,37,39,52,48,42,42,47,44,42,39,35,50,17,33,3,0,,0,31,5,0,3,0,38,7,0,7,0,34,8,0,6,0,37,,0,3,0,30,10,0,,0,37,5,0,5,0,35,4,0,5,0,29,12,0,,0,33,4,0,,0,29,4,0,,0,44,4,0,,0,13,,0,,0,14,21,28,21,19,20,23,20,15,18,16,23,6,23,18,24,27,23,22,24,24,27,21,19,27,11,128,,265,6,141,9,63,,118,5,63,,65,0,147,,78,7,102,,15,0,0,0,11,0,0,0,202,5,41,,0,0,22,0,0,0,119,5,14,3,0,0,8,,0,0,534,16,423,11,70,4,0,0,41,,0,0,244,8,290,8,194,6,31,,0,0,19,0,0,0,229,5,39,,0,0,22,,0,0,4,0,9,0,17,0,21,0,20,0,22,0,29,0,28,0,27,0,17,,19,0,33,,7,,200,,31,,0,0,22,0,0,0,11,0,52,0,30,,19,0,95,0,46,3,253,4,93,,160,3,93,160,85,56,38,44,9,17,4,,4,8,11,3,0,0
431440705130016,33,32,24,29,34,40,43,36,28,35,33,47,25,26,,0,5,0,25,4,0,3,0,19,3,0,,0,22,4,0,3,0,30,3,0,,0,34,4,0,,0,34,6,0,3,0,30,,0,5,0,26,,0,0,0,33,,0,0,0,32,,0,0,0,41,4,0,,0,23,,0,0,0,18,16,15,19,15,20,20,18,12,17,14,18,10,15,16,9,10,19,20,23,18,16,18,19,29,15,33,32,24,29,34,40,42,34,28,35,32,47,24,26,,0,5,0,25,4,0,3,0,19,3,0,,0,22,4,0,3,0,30,3,0,,0,34,4,0,,0,34,5,0,3,0,30,0,0,4,0,26,,0,0,0,33,,0,0,0,31,,0,0,0,41,4,0,,0,22,,0,0,0,18,16,15,19,15,20,20,18,12,17,13,18,10,15,16,9,10,19,20,22,16,16,18,19,29,14,89,0,207,3,138,,49,0,104,0,58,,40,0,103,3,80,,70,0,9,0,0,0,10,0,0,0,176,0,18,,0,0,13,,0,0,127,,9,0,0,0,,0,0,0,434,5,373,,36,,0,0,25,,0,0,211,,223,4,181,,19,0,0,0,11,0,0,0,192,,17,,0,0,14,,0,0,,0,7,0,10,0,14,0,16,0,22,0,25,,15,,15,0,20,0,15,0,29,0,17,,176,,21,,0,0,10,0,0,0,8,0,63,0,46,0,11,0,44,,35,,207,3,117,0,90,3,117,90,35,81,41,29,4,15,5,4,5,,3,,,
431440705130017,43,34,41,43,43,40,54,52,47,36,37,50,18,28,9,0,6,0,28,4,0,,0,31,7,0,3,0,38,,0,,,32,3,0,8,0,33,6,0,,0,46,6,0,,0,43,7,0,,0,41,,0,4,0,36,0,0,0,0,31,5,,0,0,41,7,0,,0,16,,0,0,0,24,17,19,22,22,18,26,24,19,15,14,21,6,19,17,22,21,21,22,28,28,28,21,23,29,12,43,34,41,43,43,40,54,50,46,36,35,50,18,28,9,0,6,0,28,4,0,,0,31,7,0,3,0,38,,0,,,32,3,0,8,0,33,6,0,,0,46,6,0,,0,41,7,0,,0,40,,0,4,0,36,0,0,0,0,29,5,,0,0,41,7,0,,0,16,,0,0,0,24,17,19,22,22,18,26,24,19,15,14,21,6,19,17,22,21,21,22,28,26,27,21,21,29,12,118,0,276,3,139,,60,0,131,0,56,0,58,0,145,3,83,,87,0,20,0,0,0,11,0,0,0,230,3,26,0,0,0,19,0,,0,122,,14,0,,0,,0,0,0,533,5,439,5,60,0,,0,32,0,,0,247,0,286,5,205,0,24,0,,0,17,0,0,0,234,5,36,0,0,0,15,0,,0,0,0,6,0,10,0,18,0,19,0,20,0,29,0,37,0,29,0,19,0,25,,31,0,9,0,210,,26,0,0,0,16,0,0,0,9,0,83,0,40,0,7,0,69,0,44,,252,,132,0,120,,132,120,40,97,61,49,5,8,,3,,4,6,4,0,
431440705130018,45,51,63,46,43,54,62,56,78,67,40,77,19,35,6,0,4,0,39,7,0,5,0,54,4,0,5,0,38,3,0,5,0,29,8,0,6,0,52,,0,,0,50,9,0,3,0,46,3,0,7,0,71,,0,5,0,57,6,0,4,0,33,,0,5,0,63,13,0,,0,15,,0,3,0,23,31,26,28,21,24,21,27,37,31,12,32,6,22,20,37,18,22,30,41,29,41,36,28,45,13,45,51,63,46,43,54,60,56,75,63,39,63,14,35,6,0,4,0,39,7,0,5,0,54,4,0,5,0,38,3,0,5,0,29,8,0,6,0,52,,0,,0,48,9,0,3,0,46,3,0,7,0,68,,0,5,0,56,5,0,,0,33,,0,4,0,51,12,0,0,0,12,,0,,0,23,31,26,28,21,24,19,27,36,29,12,27,4,22,20,37,18,22,30,41,29,39,34,27,36,10,159,0,334,5,179,24,80,0,155,3,72,9,79,0,179,,107,15,128,0,17,0,0,0,14,0,0,0,281,5,26,0,0,0,27,0,0,0,152,16,20,,0,0,7,6,0,0,672,29,561,21,63,,0,0,48,6,0,0,307,12,365,17,254,10,28,0,0,0,25,,0,0,307,11,35,,0,0,23,4,0,0,4,0,7,0,14,0,25,0,18,0,26,0,31,,34,0,42,,43,,22,,45,6,8,4,263,12,33,0,0,0,23,3,0,0,14,0,102,,64,5,11,0,74,,54,8,319,15,180,6,139,9,180,139,41,144,70,49,0,11,,0,7,3,8,17,0,
431440705130019,7,13,6,10,13,11,11,13,19,15,6,7,,6,,0,0,0,12,0,0,,0,5,,0,0,0,9,0,0,,0,8,0,0,5,0,10,0,0,,0,10,,0,0,0,12,,0,0,0,17,,0,,0,13,,0,,0,5,,0,0,0,7,0,0,0,0,,0,0,0,0,,8,4,5,8,5,6,7,11,7,5,4,,6,5,,5,5,6,5,6,8,8,,3,,7,13,6,10,11,11,11,13,19,15,6,7,,6,,0,0,0,12,0,0,,0,5,,0,0,0,9,0,0,,0,7,0,0,4,0,10,0,0,,0,10,,0,0,0,12,,0,0,0,17,,0,,0,13,,0,,0,5,,0,0,0,7,0,0,0,0,,0,0,0,0,,8,4,5,6,5,6,7,11,7,5,4,0,6,5,,5,5,6,5,6,8,8,,3,,26,0,75,,29,,13,0,40,,16,,13,0,35,0,13,0,23,0,,0,0,0,,0,0,0,65,,3,0,0,0,7,,0,0,26,,,0,0,0,,0,0,0,130,3,114,,7,0,0,0,9,,0,0,69,3,61,0,59,,4,0,0,0,6,,0,0,55,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,7,0,6,0,5,0,10,0,7,0,9,0,,0,7,0,,,49,,4,0,0,0,5,0,0,0,0,0,28,0,11,,0,0,11,0,8,0,58,,39,,19,0,39,19,9,27,18,9,,,0,0,,,,4,0,0
431440705130020,67,80,53,66,71,88,55,62,52,52,39,42,15,46,10,0,11,0,61,6,0,13,0,40,6,0,7,0,47,4,0,15,0,54,7,0,10,0,64,12,0,12,0,44,4,0,7,0,43,11,0,8,0,38,9,0,5,0,34,8,0,10,0,31,4,0,4,0,33,,0,7,0,13,0,0,,0,38,42,24,30,40,38,26,28,29,24,12,23,4,29,38,29,36,31,50,29,34,23,28,27,19,11,67,80,53,66,70,86,54,62,48,46,33,34,12,46,10,0,11,0,61,6,0,13,0,40,6,0,7,0,47,4,0,15,0,53,7,0,10,0,63,12,0,11,0,43,4,0,7,0,43,11,0,8,0,35,9,0,4,0,32,6,0,8,0,27,3,0,3,0,26,,0,7,0,10,0,0,,0,38,42,24,30,39,36,25,28,27,22,12,20,4,29,38,29,36,31,50,29,34,21,24,21,14,8,200,0,386,8,125,23,104,0,185,6,58,5,96,0,201,,67,18,147,0,22,0,0,0,31,0,0,0,284,6,47,0,0,0,55,,0,0,95,16,10,4,0,0,20,3,0,0,711,31,526,22,79,4,0,0,106,5,0,0,347,11,364,20,257,8,38,,0,0,52,,0,0,269,14,41,3,0,0,54,3,0,0,,0,13,0,19,0,30,0,33,,48,,28,0,37,0,29,3,25,3,22,4,21,4,5,0,229,10,34,,0,0,49,4,0,0,17,0,120,4,39,4,17,0,85,,34,7,312,16,176,8,136,8,176,136,70,139,80,64,4,9,,0,5,,6,11,3,
431440705130021,91,136,128,103,70,65,62,49,51,28,20,15,5,63,12,0,16,0,85,25,0,26,0,90,22,0,16,0,71,17,0,15,0,46,11,0,13,0,47,9,0,9,0,42,10,0,10,0,31,9,0,9,0,30,12,0,9,0,17,8,0,3,0,11,,0,7,0,8,5,0,,0,,,0,,0,36,74,58,50,34,29,33,28,19,15,5,4,0,55,62,70,53,36,36,29,21,32,13,15,11,5,89,135,126,102,70,59,60,47,47,24,17,12,3,61,12,0,16,0,84,25,0,26,0,88,22,0,16,0,70,17,0,15,0,46,11,0,13,0,44,7,0,8,0,41,10,0,9,0,31,8,0,8,0,28,12,0,7,0,15,7,0,,0,9,,0,7,0,7,3,0,,0,,,0,,0,34,73,57,49,34,25,32,26,16,12,5,4,0,55,62,69,53,36,34,28,21,31,12,12,8,3,350,5,385,15,56,12,164,4,182,11,21,3,186,,203,4,35,9,233,5,59,0,0,0,58,0,0,0,260,7,65,3,0,0,60,5,0,0,32,6,12,5,0,0,12,,0,0,791,32,525,18,136,8,0,0,130,6,0,0,367,18,424,14,245,11,61,4,0,0,61,3,0,0,280,7,75,4,0,0,69,3,0,0,6,0,48,0,64,0,62,0,39,0,34,3,37,0,33,,32,3,21,,12,3,8,3,3,,273,6,66,7,0,0,60,4,0,0,56,0,132,5,17,,62,0,105,3,27,8,399,17,205,6,194,11,205,194,69,152,79,61,0,4,,0,3,4,7,7,,
431440705130022,114,147,134,122,116,94,101,92,112,77,62,52,12,75,15,0,24,0,102,20,0,25,0,86,26,0,22,0,80,17,0,25,0,82,14,0,20,0,72,8,0,14,0,66,13,0,22,0,66,10,0,16,0,79,16,0,17,0,59,4,0,14,0,42,11,0,9,0,38,8,0,6,0,9,,0,,0,59,69,60,54,64,43,45,40,49,35,29,19,3,55,78,74,68,52,51,56,52,63,42,33,33,9,107,143,132,119,109,89,95,78,96,65,50,30,5,72,13,0,22,0,101,19,0,23,0,85,25,0,22,0,78,17,0,24,0,79,11,0,19,0,67,8,0,14,0,61,12,0,22,0,56,8,0,14,0,68,14,0,14,0,52,4,0,9,0,36,8,0,6,0,21,6,0,3,0,3,,0,,0,54,66,60,52,59,41,42,32,38,29,23,13,,53,77,72,67,50,48,53,46,58,36,27,17,3,382,13,586,51,150,53,180,8,264,31,67,19,202,5,322,20,83,34,258,5,57,4,0,0,67,4,0,0,409,36,70,8,0,0,107,7,0,0,112,36,19,6,0,0,19,11,0,0,1118,117,779,77,146,18,0,0,193,22,0,0,511,58,607,59,357,38,70,10,0,0,84,10,0,0,422,39,76,8,0,0,109,12,0,0,6,0,28,0,47,,62,,55,,49,,58,6,53,9,65,9,37,8,35,10,21,15,,3,351,44,67,11,0,0,100,10,0,0,29,0,155,16,35,11,52,,187,12,60,25,518,65,219,27,299,38,219,299,137,153,125,105,6,13,9,11,3,4,11,18,,3
431440705130023,32,52,36,35,35,53,39,35,33,37,47,39,12,26,3,0,3,0,28,13,0,11,0,25,6,0,5,0,23,8,0,3,,28,3,0,4,0,39,7,0,7,0,29,8,0,,0,29,3,0,3,0,30,,0,,0,27,7,,,,37,9,0,,0,30,7,0,,0,9,3,0,0,0,17,28,15,14,14,26,15,18,11,12,19,14,4,15,24,21,21,21,27,24,17,22,25,28,25,8,31,52,36,35,35,53,39,35,33,37,47,37,8,26,3,0,,0,28,13,0,11,0,25,6,0,5,0,23,8,0,3,,28,3,0,4,0,39,7,0,7,0,29,8,0,,0,29,3,0,3,0,30,,0,,0,27,7,,,,37,9,0,,0,28,7,0,,0,5,3,0,0,0,16,28,15,14,14,26,15,18,11,12,19,14,3,15,24,21,21,21,27,24,17,22,25,28,23,5,119,,230,0,129,6,59,,98,0,48,,60,0,132,0,81,5,79,0,22,0,0,0,18,,0,0,178,0,31,0,0,0,20,0,,0,97,6,26,0,,0,4,0,,0,478,7,354,6,79,0,,0,42,,,0,205,,273,5,154,,29,0,0,0,22,,0,0,200,5,50,0,,0,20,0,,0,6,0,16,0,12,0,14,0,19,0,24,0,27,0,21,0,20,0,19,0,35,0,27,,3,,184,4,35,0,,0,22,0,,0,14,0,36,0,27,,20,0,89,0,57,3,243,4,77,,166,3,77,166,69,51,39,29,5,13,5,3,4,3,5,6,,
431440705130024,28,20,41,31,28,30,39,20,43,40,36,39,11,21,,0,5,0,13,5,0,,0,30,8,0,3,0,24,4,0,3,0,19,5,0,4,0,20,7,0,3,0,24,10,0,5,0,14,4,0,,0,38,3,0,,0,34,6,0,0,0,31,4,0,,0,29,3,0,7,0,10,0,0,,0,16,10,15,13,15,12,17,11,16,15,11,16,3,12,10,26,18,13,18,22,9,27,25,25,23,8,28,19,41,31,27,30,38,20,41,40,36,38,11,21,,0,5,0,13,4,0,,0,30,8,0,3,0,24,4,0,3,0,18,5,0,4,0,20,7,0,3,0,24,9,0,5,0,14,4,0,,0,36,3,0,,0,34,6,0,0,0,31,4,0,,0,29,,0,7,0,10,0,0,,0,16,10,15,13,15,12,16,11,14,15,11,15,3,12,9,26,18,12,18,22,9,27,25,25,23,8,88,,187,4,125,,41,0,81,3,44,,47,,106,,81,0,64,0,14,,0,0,10,0,0,0,136,3,32,,0,0,19,0,0,0,104,0,12,,0,0,9,0,0,0,400,6,304,3,58,3,0,0,38,0,0,0,166,4,234,,119,,29,,0,0,18,0,0,0,185,,29,,0,0,20,0,0,0,6,0,4,0,18,0,13,0,17,0,18,0,20,0,5,0,29,0,23,0,29,0,27,,8,0,163,0,31,,0,0,23,0,0,0,9,0,42,0,29,,19,0,60,0,58,0,217,,80,,137,0,80,136,46,47,24,19,,20,3,,6,4,3,5,,0
431440705130025,22,34,32,23,32,44,28,24,36,50,53,57,17,19,0,0,3,0,28,3,0,3,0,27,,0,3,0,20,3,0,0,0,26,5,0,,0,33,8,0,3,0,19,3,0,6,0,23,,0,0,0,29,,0,5,0,33,8,0,9,0,40,4,0,9,0,48,3,0,6,0,14,,0,,0,13,17,16,10,18,16,10,5,17,14,19,16,6,9,17,16,13,14,28,18,19,19,36,34,41,11,21,34,32,22,32,44,28,24,36,49,52,57,16,19,0,0,,0,28,3,0,3,0,27,,0,3,0,19,3,0,0,0,26,5,0,,0,33,8,0,3,0,19,3,0,6,0,23,,0,0,0,29,,0,5,0,33,7,0,9,0,40,3,0,9,0,48,3,0,6,0,13,,0,,0,12,17,16,10,18,16,10,5,17,14,18,16,6,9,17,16,12,14,28,18,19,19,35,34,41,10,87,,186,,174,3,45,,76,0,54,,42,0,110,,120,,74,0,5,0,0,0,8,,0,0,149,,22,0,0,0,15,0,0,0,134,,15,,0,0,25,0,0,0,447,5,357,,42,,0,0,48,,0,0,175,,272,3,135,0,20,,0,0,20,,0,0,222,,22,,0,0,28,0,0,0,,0,7,0,13,0,8,0,16,0,20,0,20,0,14,0,26,0,32,,41,,42,0,13,0,198,0,28,,0,0,27,0,0,0,10,0,42,0,39,,11,0,62,0,89,,253,,91,,162,,91,162,35,67,36,30,0,4,3,,4,,4,4,,
431440705130026,23,22,40,29,26,28,33,19,31,49,51,57,19,16,5,0,,0,19,,0,,0,27,8,0,5,0,21,4,0,4,0,21,5,0,0,0,24,,0,,0,23,6,0,4,0,16,3,0,0,0,21,,0,8,0,42,4,0,3,0,39,5,0,7,0,37,6,0,14,0,15,,0,,,14,11,22,15,14,12,14,8,11,14,18,19,6,9,11,18,14,12,16,19,11,20,35,33,38,13,22,22,40,29,26,28,33,19,31,48,51,56,17,16,5,0,,0,19,,0,,0,27,8,0,5,0,21,4,0,4,0,21,5,0,0,0,24,,0,,0,23,6,0,4,0,16,3,0,0,0,21,,0,8,0,41,4,0,3,0,39,5,0,7,0,37,5,0,14,0,14,,0,0,,13,11,22,15,14,12,14,8,11,14,18,19,6,9,11,18,14,12,16,19,11,20,34,33,37,11,84,,166,0,172,4,46,,74,0,57,0,38,0,92,0,115,4,62,0,15,0,0,0,7,,0,0,126,0,22,0,0,0,18,0,0,0,131,,16,,0,0,24,,,0,422,5,319,,53,,0,0,49,,,0,177,,245,4,129,0,21,0,0,0,26,,,0,190,,32,,0,0,23,,0,0,3,0,5,0,17,0,14,0,18,0,14,0,18,0,14,0,20,0,31,0,36,0,39,0,10,,182,0,29,0,0,0,27,,,0,10,0,28,0,32,0,15,0,70,0,84,,239,,70,0,169,,70,168,54,33,34,20,6,17,4,3,,,3,,0,0
431440705130027,38,41,46,28,41,45,30,39,41,53,52,47,21,29,6,0,3,0,35,,0,4,0,33,7,0,6,0,22,4,0,,0,31,5,0,5,0,37,,0,6,0,25,5,0,0,0,33,3,0,3,0,34,4,0,3,0,45,5,0,3,0,42,,0,8,0,35,5,0,7,0,13,4,0,4,0,20,24,20,11,19,19,11,13,16,14,18,15,7,18,17,26,17,22,26,19,26,25,39,34,32,14,38,41,46,28,39,45,30,39,41,53,52,46,19,29,6,0,3,0,35,,0,4,0,33,7,0,6,0,22,4,0,,0,31,5,0,3,0,37,,0,6,0,25,5,0,0,0,33,3,0,3,0,34,4,0,3,0,45,5,0,3,0,42,,0,8,0,34,5,0,7,0,13,,0,4,0,20,24,20,11,19,19,11,13,16,14,18,15,7,18,17,26,17,20,26,19,26,25,39,34,31,12,125,0,222,,170,3,64,0,89,0,54,0,61,0,133,,116,3,97,0,15,0,0,0,13,0,0,0,182,0,23,0,0,0,17,,0,0,134,,14,,0,0,22,0,0,0,517,5,413,,52,,0,0,52,,0,0,207,0,310,5,161,0,21,0,0,0,25,0,0,0,252,,31,,0,0,27,,0,0,0,0,7,0,15,0,8,0,20,0,24,0,15,0,24,0,26,0,38,0,43,0,35,,13,,208,,30,,0,0,30,0,0,0,13,0,54,0,46,0,9,0,63,0,83,3,268,3,113,0,155,3,113,155,27,86,54,50,,6,7,6,0,3,3,4,,0
431440705130028,33,35,31,32,46,33,36,33,37,34,41,56,11,27,4,0,,0,22,8,0,5,0,23,5,0,3,0,19,5,0,7,,36,5,0,5,0,26,,0,5,0,30,3,0,,,23,7,0,3,0,29,4,0,4,0,27,,0,5,0,29,9,0,3,0,49,3,0,4,0,9,,0,,0,11,15,14,16,21,16,15,19,10,8,13,21,4,22,20,17,16,25,17,21,14,27,26,28,35,7,32,34,31,32,46,33,36,33,37,34,41,55,10,27,4,0,,0,21,8,0,5,0,23,5,0,3,0,19,5,0,7,,36,5,0,5,0,26,,0,5,0,30,3,0,,,23,7,0,3,0,29,4,0,4,0,27,,0,5,0,29,9,0,3,0,48,3,0,4,0,8,,0,,0,10,15,14,16,21,16,15,19,10,8,13,21,4,22,19,17,16,25,17,21,14,27,26,28,34,6,97,,217,0,140,,39,,97,0,46,0,58,,120,0,94,,71,,17,0,0,0,9,,0,0,163,0,26,0,0,0,26,0,,0,112,,15,0,0,0,13,0,0,0,454,4,346,3,58,0,0,0,48,,,0,182,,272,3,140,0,23,0,0,0,19,,0,0,206,3,35,0,0,0,29,0,,0,,0,6,0,13,0,18,0,15,0,21,0,21,0,16,0,22,0,26,0,29,0,45,,7,,182,,29,0,0,0,28,0,,0,5,0,38,0,31,0,16,0,75,0,76,,241,,74,0,167,,74,167,62,43,31,45,,7,3,3,,,4,,3,
431440705130030,45,48,45,49,38,56,45,54,66,47,72,67,28,35,,0,9,0,39,4,0,5,0,38,,0,6,0,39,6,0,4,0,30,3,0,5,0,49,4,0,3,0,40,3,0,,0,52,0,0,,0,62,,0,3,0,45,0,0,,0,69,,,0,0,59,,0,6,0,24,3,0,,0,19,25,24,22,17,28,20,22,29,25,31,33,8,26,23,21,27,21,28,25,32,37,22,41,34,20,45,48,44,49,37,55,44,53,65,45,66,57,20,35,,0,9,0,39,4,0,5,0,37,,0,6,0,39,6,0,4,0,29,3,0,5,0,48,4,0,3,0,39,3,0,,0,51,0,0,,0,61,,0,3,0,43,0,0,,0,63,,,0,0,53,,0,3,0,19,,0,0,0,19,25,23,22,16,27,19,21,29,23,30,30,6,26,23,21,27,21,28,25,32,36,22,36,27,14,137,,303,5,188,26,67,,134,4,89,8,70,0,169,,99,18,111,,6,0,0,0,20,0,0,0,267,5,17,0,0,0,19,0,0,0,178,19,4,3,,0,5,4,0,0,628,32,556,25,27,3,,0,44,4,0,0,290,13,338,19,257,10,12,,0,0,21,,0,0,299,15,15,,,0,23,,0,0,4,0,9,0,13,0,16,0,16,0,26,0,24,,26,,33,0,29,,48,,46,7,7,5,270,12,8,3,0,0,19,3,0,0,17,0,75,,78,8,9,0,66,0,52,8,297,18,170,10,127,8,170,127,43,118,46,67,3,9,8,3,6,,12,7,,
431440705130031,50,79,59,93,86,92,81,73,58,80,55,79,21,41,3,0,6,0,67,4,0,7,,49,5,0,5,0,82,4,0,7,0,78,4,0,4,0,86,3,0,3,0,70,5,0,6,0,62,3,0,8,0,54,,0,3,0,70,,0,8,0,48,,0,5,0,73,,0,4,0,18,,0,,0,29,43,24,38,46,49,41,34,33,34,23,34,7,21,36,35,55,40,43,40,39,25,46,32,45,14,49,78,59,92,86,89,80,73,56,79,54,73,17,40,3,0,6,0,66,4,0,7,,49,5,0,5,0,81,4,0,7,0,78,4,0,4,0,83,3,0,3,0,69,5,0,6,0,62,3,0,8,0,52,,0,3,0,69,,0,8,0,47,,0,5,0,68,,0,3,0,15,0,0,,0,29,43,24,38,46,47,40,34,32,34,23,33,6,20,35,35,54,40,42,40,39,24,45,31,40,11,186,,476,7,223,12,96,0,237,4,96,,90,,239,3,127,10,155,,12,0,0,0,18,0,,0,425,7,20,0,0,0,31,0,0,0,199,10,6,,0,0,18,,0,0,885,21,779,19,38,,0,0,67,,,0,429,6,456,15,376,6,18,0,0,0,35,0,0,0,403,13,20,,0,0,32,,,0,5,0,18,0,25,0,36,,39,0,41,0,39,,35,0,27,,40,0,32,,48,,12,,345,7,21,,0,0,31,0,0,0,22,0,121,,64,,26,0,96,,68,4,397,8,207,,190,6,207,190,106,160,79,62,15,28,5,,8,5,8,8,,
431440705130032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
